order_id,customer,state,city,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
1135,"Kate Barber",NY,"Saratoga Springs",2017-09-19,1,6499.99,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1168,"Tonja Bean",NY,Fairport,2017-10-04,1,6499.99,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1169,"Edris Barrett",NY,Plattsburgh,2017-10-04,1,6499.99,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1224,"Catarina Mendez",NY,"West Islip",2017-11-03,1,6499.99,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1226,"Kiana Rivera",NY,"Richmond Hill",2017-11-04,1,6499.99,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1297,"Shae Hickman",NY,"Floral Park",2017-12-14,2,12999.98,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1463,"Dorothea Chang",NY,Astoria,2018-03-23,2,12999.98,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1533,"Jeanice Frost",NY,Ossining,2018-04-13,1,6499.99,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
657,"Mable Pratt",CA,Coachella,2017-01-17,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
677,"Elnora Simpson",NY,Bellmore,2017-01-28,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
791,"Julius Holt",NY,"East Meadow",2017-03-20,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
797,"Candelaria Coffey",NY,Merrick,2017-03-24,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
800,"Conchita Boone",NY,"Mount Vernon",2017-03-27,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
811,"Larraine Horn",NY,Utica,2017-04-01,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
832,"Karl Stephens",NY,"Rockville Centre",2017-04-11,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
834,"Rosanne George",NY,Ossining,2017-04-12,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
970,"Corinna Adams",NY,Rosedale,2017-06-22,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1130,"Katelin Kennedy",CA,Rocklin,2017-09-18,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1216,"Letisha May",NY,"North Tonawanda",2017-10-28,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1270,"Nanette Harris",NY,"East Meadow",2017-11-26,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1308,"Ilona Spears",NY,"Port Jefferson Station",2017-12-22,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1310,"Caridad Compton",CA,"San Lorenzo",2017-12-24,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1425,"Lavina Dejesus",NY,Newburgh,2018-03-07,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1559,"Tangela Quinn",NY,"Richmond Hill",2018-04-20,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1562,"Titus Bullock",NY,Hollis,2018-04-20,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
662,"Caleb England",CA,Pleasanton,2017-01-19,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
671,"Elvia Cardenas",NY,Massapequa,2017-01-25,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
691,"Carson Macias",NY,"New Rochelle",2017-02-04,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
694,"Damien Dorsey",NY,"Central Islip",2017-02-05,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
709,"Carmelina Sellers",NY,Ithaca,2017-02-11,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
724,"Lore Sykes",NY,Buffalo,2017-02-19,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
733,"Pamala Fowler",NY,"Ballston Spa",2017-02-26,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
764,"Alysia Nicholson",CA,Oxnard,2017-03-09,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
828,"Dionne Norris",NY,"Niagara Falls",2017-04-09,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
839,"Novella Ross",CA,Glendora,2017-04-15,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
869,"Felica Munoz",NY,"South Ozone Park",2017-05-01,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
949,"Rosalva Hamilton",CA,Campbell,2017-06-16,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
979,"Romeo Steele",NY,"Port Jefferson Station",2017-06-26,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1029,"Dannette Guerrero",CA,"San Pablo",2017-07-29,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1036,"Cassie Cline",NY,Brooklyn,2017-07-30,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1043,"Georgina Gonzales",NY,Endicott,2017-08-06,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1118,"Adena Blake",NY,"Ballston Spa",2017-09-08,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1119,"Oralia Farley",CA,Upland,2017-09-10,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1189,"Ira Erickson",NY,"Port Jefferson Station",2017-10-15,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1203,"Tam Fisher",NY,Rochester,2017-10-25,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1228,"Bettye Espinoza",NY,Oswego,2017-11-04,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1233,"Efren Oliver",NY,Nanuet,2017-11-06,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1237,"Kaley Blanchard",CA,"Palos Verdes Peninsula",2017-11-09,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1329,"Ayana Keith",CA,Oxnard,2018-01-04,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1449,"Sheba Knapp",NY,Woodside,2018-03-18,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1558,"Tenisha Lyons",NY,Amityville,2018-04-19,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
638,"Verda Gilbert",NY,"East Northport",2017-01-04,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
684,"Quyen Houston",NY,"Central Islip",2017-01-31,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
685,"Ayanna Cherry",NY,Smithtown,2017-01-31,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
692,"Kasha Todd",CA,Campbell,2017-02-05,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
717,"Tereasa Bird",NY,Ronkonkoma,2017-02-15,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
728,"Hubert Stone",CA,Ridgecrest,2017-02-20,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
736,"Klara Stanley",NY,Webster,2017-02-27,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
741,"Thalia Dillard",TX,"San Angelo",2017-02-28,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
792,"Gertha Mejia",NY,Flushing,2017-03-22,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
810,"Laraine Robbins",TX,"San Angelo",2017-04-01,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
823,"Gwendolyn Miller",TX,Harlingen,2017-04-06,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
874,"Trena Hudson",NY,Monroe,2017-05-04,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
930,"Abram Copeland",TX,Harlingen,2017-06-05,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
934,"Corrina Sawyer",NY,Troy,2017-06-09,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
946,"Andreas Mayer",NY,"New Rochelle",2017-06-14,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
950,"Nicholas Vazquez",NY,"West Hempstead",2017-06-16,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1006,"Olimpia Mays",NY,"Oakland Gardens",2017-07-15,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1091,"Phuong Wolf",NY,Schenectady,2017-08-24,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1105,"Margret Barnett",TX,Forney,2017-09-01,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1110,"Inocencia Key",NY,"Massapequa Park",2017-09-04,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1129,"Alissa Hood",NY,"New Windsor",2017-09-17,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1234,"Lizzette Stein",NY,"Orchard Park",2017-11-07,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1251,"Charmain Webster",TX,Richardson,2017-11-17,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
1277,"Danielle Bond",NY,Patchogue,2017-12-01,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1302,"Merideth Preston",NY,Poughkeepsie,2017-12-16,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1308,"Ilona Spears",NY,"Port Jefferson Station",2017-12-22,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1341,"Todd Waters",NY,"Bay Shore",2018-01-12,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1526,"Latasha Stanley",NY,"Rockville Centre",2018-04-12,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
695,"Sarah Kirkland",NY,"Wappingers Falls",2017-02-05,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
710,"Danny Kim",NY,"South Ozone Park",2017-02-13,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
755,"Kimberely Bowen",NY,Troy,2017-03-06,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
781,"Carita Salinas",NY,Maspeth,2017-03-15,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
782,"Trudy Riddle",NY,Schenectady,2017-03-15,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
882,"Edythe Valencia",NY,"North Tonawanda",2017-05-09,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
898,"Josef Greer",NY,Jamaica,2017-05-20,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
952,"Arvilla Weiss",NY,"Bay Shore",2017-06-16,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1020,"Emmitt Sanchez",NY,"New York",2017-07-23,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1240,"Maira Long",NY,Hicksville,2017-11-10,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1252,"Ollie Zimmerman",CA,Anaheim,2017-11-18,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1291,"Shanice Spears",NY,Brooklyn,2017-12-09,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1396,"Lara Guy",NY,Ronkonkoma,2018-02-15,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1443,"Damian Mills",NY,"Long Beach",2018-03-16,1,1999.99,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1527,"Lashawn Ortiz",TX,Longview,2018-04-12,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
665,"Syreeta Hendricks",NY,Mahopac,2017-01-21,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
728,"Hubert Stone",CA,Ridgecrest,2017-02-20,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
741,"Thalia Dillard",TX,"San Angelo",2017-02-28,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
774,"Yevette Elliott",NY,"Jackson Heights",2017-03-12,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
799,"Paul Lester",CA,Vista,2017-03-27,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
839,"Novella Ross",CA,Glendora,2017-04-15,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
853,"Gilberte Duke",TX,"El Paso",2017-04-21,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
860,"Lashawna Richardson",NY,Baldwin,2017-04-27,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
937,"Melanie Hayes",NY,Liverpool,2017-06-11,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
993,"Harold O'connor",CA,"Santa Cruz",2017-07-09,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1001,"Tonda Armstrong",NY,Sunnyside,2017-07-13,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1126,"Yang Giles",TX,"San Angelo",2017-09-14,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1137,"Ivelisse Nixon",TX,Houston,2017-09-20,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1149,"Malisa Mitchell",NY,"Mount Vernon",2017-09-27,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1152,"Trang Hardin",NY,Depew,2017-09-29,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1169,"Edris Barrett",NY,Plattsburgh,2017-10-04,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1175,"Monty Frost",NY,Hempstead,2017-10-09,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1273,"Sung Chambers",NY,Kingston,2017-11-27,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1275,"Jeromy Burch",CA,"San Jose",2017-11-29,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1276,"Letty Cobb",NY,Depew,2017-11-30,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1291,"Shanice Spears",NY,Brooklyn,2017-12-09,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1300,"Veronika Rollins",NY,Webster,2017-12-15,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1348,"Brigid Sharp",CA,"Santa Clara",2018-01-15,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1365,"Deirdre Ryan",NY,Utica,2018-01-25,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1468,"Tameka Fisher",CA,"Redondo Beach",2018-03-27,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1482,"Sharyn Hopkins",NY,Baldwinsville,2018-04-01,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
660,"Ashlee Pena",NY,Whitestone,2017-01-18,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
685,"Ayanna Cherry",NY,Smithtown,2017-01-31,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
692,"Kasha Todd",CA,Campbell,2017-02-05,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
730,"Moira Lester",NY,"Jackson Heights",2017-02-21,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
785,"Donette Mccarthy",CA,"Redondo Beach",2017-03-18,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
899,"Renita Henry",NY,"New Rochelle",2017-05-20,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
951,"Tamela Harrell",NY,"Central Islip",2017-06-16,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
985,"Effie Jenkins",NY,Brentwood,2017-06-30,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1014,"Oliva Blackwell",NY,Elmhurst,2017-07-19,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1074,"Deshawn Mendoza",NY,Monsey,2017-08-19,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1087,"Kermit Bowman",TX,"El Paso",2017-08-22,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1211,"Lizzette Stein",NY,"Orchard Park",2017-10-27,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1225,"Yvone Yates",CA,"San Pablo",2017-11-04,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1268,"Nenita Mooney",CA,Lawndale,2017-11-26,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1298,"Garret Clay",TX,"Corpus Christi",2017-12-14,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
1310,"Caridad Compton",CA,"San Lorenzo",2017-12-24,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1471,"Emanuel Mckee",NY,Schenectady,2018-03-28,2,5199.98,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1597,"Lolita Mosley",TX,Houston,2018-04-28,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
1329,"Ayana Keith",CA,Oxnard,2018-01-04,1,1099.99,"Trek Domane ALR 3 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1365,"Deirdre Ryan",NY,Utica,2018-01-25,1,1549.99,"Trek Domane ALR 4 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1511,"Regenia Vaughan",NY,Mahopac,2018-04-09,2,3099.98,"Trek Domane ALR 4 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1331,"Cicely Deleon",NY,"Massapequa Park",2018-01-05,2,3599.98,"Trek Domane ALR 5 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1357,"Yevette Todd",NY,"Ballston Spa",2018-01-20,2,3599.98,"Trek Domane ALR 5 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1385,"Lynwood Jackson",TX,Longview,2018-02-08,1,1799.99,"Trek Domane ALR 5 Disc - 2018","Road Bikes",Trek,"Rowlett Bikes","Layla Terrell"
1425,"Lavina Dejesus",NY,Newburgh,2018-03-07,2,3599.98,"Trek Domane ALR 5 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1568,"Bong Hebert",CA,Torrance,2018-04-21,1,4999.99,"Trek Domane SLR 6 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1600,"Marjorie Logan",NY,"Franklin Square",2018-04-29,1,4999.99,"Trek Domane SLR 6 - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1348,"Brigid Sharp",CA,"Santa Clara",2018-01-15,1,1799.99,"Trek Domane ALR 5 Gravel - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1375,"Cameron Carroll",TX,Longview,2018-01-30,2,3599.98,"Trek Domane ALR 5 Gravel - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1390,"Tenisha Lyons",NY,Amityville,2018-02-12,2,3599.98,"Trek Domane ALR 5 Gravel - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1584,"Monica Sears",CA,"San Jose",2018-04-26,2,3599.98,"Trek Domane ALR 5 Gravel - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1348,"Brigid Sharp",CA,"Santa Clara",2018-01-15,1,5499.99,"Trek Domane SL 8 Disc - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1447,"Lurlene Cotton",CA,Pleasanton,2018-03-18,1,5499.99,"Trek Domane SL 8 Disc - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano"
1550,"Janetta Aguirre",NY,Lancaster,2018-04-17,1,5499.99,"Trek Domane SL 8 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer"
1355,"Katia Henry",NY,Bethpage,2018-01-19,1,7499.99,"Trek Domane SLR 8 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1439,"Jerlene Rios",NY,Plainview,2018-03-15,1,7499.99,"Trek Domane SLR 8 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1506,"Abby Gamble",NY,Amityville,2018-04-08,2,14999.98,"Trek Domane SLR 8 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
1346,"Sarita Parks",TX,Forney,2018-01-14,1,4499.99,"Trek Emonda SL 7 - 2018","Road Bikes",Trek,"Rowlett Bikes","Kali Vargas"
1386,"Dung Reid",CA,"Canyon Country",2018-02-09,1,4499.99,"Trek Emonda SL 7 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland"
1519,"Theo Reese",NY,"Long Beach",2018-04-11,1,4499.99,"Trek Emonda SL 7 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel"
